AAPL, AMZN, GOOG, MSFT, NVDA, return, volatility, sharp ratio, 
0.231299, 0.078969, 0.261956, 0.206566, 0.221210, 0.514717, 0.208642, 2.258015, 
0.360073, 0.217385, 0.167024, 0.188879, 0.066638, 0.359336, 0.183667, 1.719068, 
0.071690, 0.125979, 0.330714, 0.320044, 0.151573, 0.499129, 0.206658, 2.204259, 
0.019197, 0.234003, 0.165406, 0.239662, 0.341732, 0.657994, 0.249720, 2.460330, 
0.194879, 0.200048, 0.183050, 0.193741, 0.228283, 0.527962, 0.213450, 2.269208, 
0.260584, 0.307348, 0.149244, 0.090840, 0.191985, 0.489606, 0.210600, 2.117788, 
0.247918, 0.016629, 0.253739, 0.223907, 0.257807, 0.536097, 0.213858, 2.302920, 
0.212548, 0.235803, 0.132924, 0.379276, 0.039448, 0.361815, 0.182819, 1.740596, 
0.213310, 0.068385, 0.172928, 0.144860, 0.400517, 0.657392, 0.249677, 2.458345, 
0.378683, 0.190692, 0.286800, 0.118376, 0.025449, 0.333901, 0.185494, 1.565013, 
0.197585, 0.027134, 0.332202, 0.113523, 0.329556, 0.617142, 0.236759, 2.422471, 
0.291705, 0.328843, 0.228495, 0.082118, 0.068838, 0.391538, 0.195544, 1.779331, 
0.054599, 0.329205, 0.084043, 0.309303, 0.222850, 0.548635, 0.224893, 2.245663, 
0.021319, 0.293002, 0.172102, 0.229375, 0.284203, 0.614879, 0.239734, 2.382973, 
0.130081, 0.301245, 0.213763, 0.270859, 0.084051, 0.431055, 0.198166, 1.955207, 
0.206665, 0.206537, 0.221537, 0.073880, 0.291382, 0.584423, 0.230241, 2.348940, 
0.231398, 0.245762, 0.305158, 0.198204, 0.019478, 0.364019, 0.189455, 1.691265, 
0.325277, 0.184734, 0.012346, 0.197324, 0.280318, 0.524051, 0.218968, 2.194165, 
0.087107, 0.247063, 0.261917, 0.181290, 0.222622, 0.557773, 0.223045, 2.305240, 
0.148096, 0.204798, 0.033735, 0.259755, 0.353616, 0.624227, 0.243105, 2.388377, 
0.225817, 0.021334, 0.325180, 0.079280, 0.348389, 0.626267, 0.240641, 2.421307, 
0.026329, 0.390327, 0.228078, 0.343129, 0.012138, 0.399553, 0.203985, 1.744996, 
0.182717, 0.229564, 0.427285, 0.146771, 0.013663, 0.382508, 0.200049, 1.694124, 
0.290086, 0.032184, 0.171072, 0.300944, 0.205713, 0.474897, 0.199743, 2.159259, 
0.099160, 0.049950, 0.125321, 0.439824, 0.285746, 0.574684, 0.223190, 2.379514, 
0.271470, 0.091647, 0.036640, 0.298726, 0.301517, 0.547387, 0.221574, 2.273673, 
0.010075, 0.245078, 0.003641, 0.400855, 0.340351, 0.639017, 0.249839, 2.383206, 
0.272960, 0.276196, 0.159240, 0.106815, 0.184789, 0.479779, 0.206969, 2.107457, 
0.216237, 0.273457, 0.002350, 0.125854, 0.382101, 0.637129, 0.252335, 2.352151, 
0.040860, 0.195802, 0.043312, 0.699203, 0.020824, 0.364137, 0.192281, 1.667024, 
0.208592, 0.243102, 0.039670, 0.295070, 0.213566, 0.498412, 0.209608, 2.169824, 
0.182027, 0.190840, 0.238409, 0.211724, 0.177000, 0.493342, 0.205231, 2.191393, 
0.253524, 0.242566, 0.055933, 0.255666, 0.192311, 0.473892, 0.203912, 2.110187, 
0.330092, 0.280966, 0.203119, 0.148218, 0.037605, 0.350535, 0.186175, 1.648636, 
0.062154, 0.417782, 0.346487, 0.064740, 0.108837, 0.491707, 0.225161, 1.990159, 
0.261943, 0.064329, 0.143126, 0.273862, 0.256742, 0.522563, 0.211117, 2.268711, 
0.203686, 0.187158, 0.215748, 0.263481, 0.129927, 0.446266, 0.194941, 2.065578, 
0.188301, 0.625611, 0.011758, 0.006668, 0.167662, 0.492559, 0.235964, 1.902660, 
0.166906, 0.213135, 0.218517, 0.213796, 0.187647, 0.504600, 0.208162, 2.214620, 
0.260646, 0.351554, 0.243309, 0.060058, 0.084433, 0.414454, 0.201077, 1.844334, 
0.343607, 0.145254, 0.065246, 0.223749, 0.222144, 0.474763, 0.204198, 2.111501, 
0.133969, 0.049443, 0.217179, 0.276755, 0.322654, 0.610795, 0.231794, 2.446980, 
0.138357, 0.076410, 0.120046, 0.341135, 0.324052, 0.601126, 0.230996, 2.413579, 
0.144804, 0.224031, 0.260369, 0.146055, 0.224741, 0.546379, 0.219593, 2.289601, 
0.341502, 0.073995, 0.237335, 0.310746, 0.036422, 0.334068, 0.178059, 1.631302, 
0.189525, 0.194776, 0.361419, 0.005040, 0.249240, 0.568835, 0.229593, 2.287672, 
0.042400, 0.344565, 0.464537, 0.106592, 0.041906, 0.447685, 0.221218, 1.826636, 
0.132279, 0.245879, 0.092863, 0.388282, 0.140697, 0.458437, 0.199823, 2.076015, 
0.047343, 0.094473, 0.238576, 0.171713, 0.447895, 0.739657, 0.271823, 2.560694, 
0.078438, 0.387709, 0.318577, 0.043855, 0.171421, 0.535348, 0.229790, 2.139990, 
0.214785, 0.035561, 0.252460, 0.081485, 0.415709, 0.677221, 0.255746, 2.477545, 
0.226959, 0.213704, 0.149573, 0.192032, 0.217731, 0.509842, 0.209975, 2.220460, 
0.026392, 0.230355, 0.113307, 0.329939, 0.300007, 0.614472, 0.237775, 2.400894, 
0.213169, 0.141017, 0.231960, 0.324585, 0.089270, 0.408246, 0.187206, 1.947831, 
0.351694, 0.328835, 0.166129, 0.119167, 0.034175, 0.342900, 0.187535, 1.595972, 
0.088511, 0.137218, 0.294920, 0.311443, 0.167907, 0.506129, 0.207136, 2.232974, 
0.105580, 0.163739, 0.202933, 0.300950, 0.226798, 0.543201, 0.215149, 2.322117, 
0.325192, 0.335379, 0.190663, 0.033762, 0.115004, 0.419887, 0.200583, 1.875965, 
0.016229, 0.092293, 0.586241, 0.235543, 0.069694, 0.470092, 0.219854, 1.939890, 
0.303637, 0.304932, 0.150010, 0.084540, 0.156881, 0.451626, 0.203112, 2.008875, 
0.194991, 0.349798, 0.042199, 0.324584, 0.088427, 0.404742, 0.195256, 1.849578, 
0.138422, 0.141105, 0.489212, 0.095537, 0.135724, 0.494363, 0.217008, 2.077173, 
0.085897, 0.176602, 0.267122, 0.325533, 0.144846, 0.486986, 0.203893, 2.174595, 
0.125037, 0.144479, 0.325291, 0.240303, 0.164890, 0.501067, 0.207355, 2.206198, 
0.113327, 0.418143, 0.354603, 0.050791, 0.063136, 0.444394, 0.217560, 1.842227, 
0.278851, 0.319260, 0.328816, 0.047051, 0.026021, 0.369733, 0.198043, 1.646781, 
0.138796, 0.338164, 0.028514, 0.198320, 0.296206, 0.588218, 0.237272, 2.295327, 
0.089990, 0.173496, 0.232082, 0.291570, 0.212862, 0.538936, 0.214592, 2.308265, 
0.466059, 0.102261, 0.086172, 0.318824, 0.026685, 0.285295, 0.175460, 1.377498, 
0.227550, 0.021736, 0.203691, 0.224774, 0.322249, 0.588502, 0.227794, 2.392080, 
0.000285, 0.270321, 0.195334, 0.230730, 0.303329, 0.636063, 0.244651, 2.421665, 
0.234231, 0.139313, 0.249773, 0.192522, 0.184161, 0.486466, 0.203179, 2.179686, 
0.272723, 0.289179, 0.068843, 0.292847, 0.076408, 0.377952, 0.187210, 1.785972, 
0.322714, 0.056049, 0.330878, 0.236999, 0.053360, 0.362287, 0.184933, 1.723251, 
0.223573, 0.234837, 0.144953, 0.299677, 0.096959, 0.409716, 0.189473, 1.932284, 
0.150250, 0.100986, 0.106295, 0.336241, 0.306228, 0.584152, 0.226806, 2.383323, 
0.026268, 0.332812, 0.211974, 0.227856, 0.201090, 0.552190, 0.225948, 2.250919, 
0.163138, 0.107180, 0.363935, 0.047786, 0.317962, 0.624771, 0.240813, 2.413364, 
0.135121, 0.266348, 0.189517, 0.193133, 0.215881, 0.535374, 0.217464, 2.261405, 
0.301521, 0.154456, 0.304665, 0.233660, 0.005697, 0.331145, 0.182371, 1.576702, 
0.329728, 0.064715, 0.191192, 0.112507, 0.301859, 0.553833, 0.222841, 2.289668, 
0.328313, 0.301285, 0.072990, 0.037173, 0.260240, 0.524124, 0.222071, 2.163835, 
0.327270, 0.053245, 0.176928, 0.187336, 0.255221, 0.512135, 0.210748, 2.223201, 
0.066101, 0.785308, 0.042926, 0.015394, 0.090271, 0.468105, 0.250614, 1.693858, 
0.438331, 0.238288, 0.005019, 0.256145, 0.062217, 0.321900, 0.181785, 1.530924, 
0.322019, 0.159086, 0.245509, 0.262149, 0.011237, 0.324805, 0.179074, 1.570325, 
0.233221, 0.239393, 0.089116, 0.061986, 0.376283, 0.637064, 0.249330, 2.380234, 
0.061220, 0.452131, 0.316479, 0.145678, 0.024491, 0.419781, 0.215230, 1.747806, 
0.121696, 0.119972, 0.083586, 0.332048, 0.342698, 0.619146, 0.237746, 2.420839, 
0.261275, 0.246111, 0.228989, 0.012403, 0.251223, 0.544389, 0.223199, 2.243688, 
0.262112, 0.244774, 0.114193, 0.264771, 0.114150, 0.413816, 0.190832, 1.940012, 
0.219347, 0.289969, 0.314548, 0.045205, 0.130930, 0.465394, 0.209005, 2.018104, 
0.246733, 0.208521, 0.278261, 0.011673, 0.254813, 0.553242, 0.224639, 2.268717, 
0.301489, 0.059564, 0.284265, 0.185883, 0.168799, 0.458220, 0.198336, 2.090490, 
0.264226, 0.258502, 0.242223, 0.022175, 0.212874, 0.514173, 0.216343, 2.175125, 
0.331985, 0.032399, 0.312446, 0.267251, 0.055918, 0.358326, 0.183340, 1.716621, 
0.350906, 0.313964, 0.018815, 0.005876, 0.310439, 0.556413, 0.234242, 2.189250, 
0.209490, 0.256196, 0.111358, 0.114874, 0.308082, 0.588254, 0.233326, 2.334307, 
0.355003, 0.043370, 0.227197, 0.307132, 0.067297, 0.353668, 0.180144, 1.721225, 
0.122263, 0.202158, 0.159872, 0.010246, 0.505462, 0.773149, 0.289729, 2.518042, 
0.196997, 0.228109, 0.186775, 0.141255, 0.246863, 0.546109, 0.219534, 2.288981, 
0.290305, 0.147719, 0.008694, 0.024040, 0.529242, 0.737327, 0.287619, 2.411964, 
0.069753, 0.345024, 0.147502, 0.087237, 0.350484, 0.662908, 0.257290, 2.407047, 
0.314847, 0.249357, 0.075676, 0.008572, 0.351547, 0.599721, 0.241912, 2.298856, 
0.317442, 0.219034, 0.344891, 0.084737, 0.033896, 0.362511, 0.192438, 1.657215, 
0.026971, 0.257876, 0.258199, 0.188713, 0.268242, 0.608239, 0.236681, 2.385649, 
0.229900, 0.057193, 0.240487, 0.026974, 0.445446, 0.699770, 0.264611, 2.479751, 
0.121377, 0.190943, 0.355651, 0.126611, 0.205417, 0.543794, 0.220620, 2.267222, 
0.229326, 0.168107, 0.037537, 0.334638, 0.230392, 0.502002, 0.208997, 2.193344, 
0.234846, 0.200082, 0.062169, 0.295904, 0.206998, 0.487037, 0.205241, 2.160569, 
0.018841, 0.252004, 0.074950, 0.326589, 0.327615, 0.636212, 0.245964, 2.409348, 
0.165957, 0.021303, 0.228189, 0.395488, 0.189063, 0.490869, 0.200955, 2.225717, 
0.503499, 0.047269, 0.248612, 0.132308, 0.068312, 0.329194, 0.185668, 1.538196, 
0.023307, 0.181421, 0.198064, 0.312747, 0.284461, 0.608506, 0.233188, 2.422532, 
0.038926, 0.392653, 0.196611, 0.117466, 0.254344, 0.597891, 0.241420, 2.295965, 
0.186272, 0.197503, 0.210608, 0.230021, 0.175595, 0.488389, 0.203884, 2.181573, 
0.279105, 0.028970, 0.270218, 0.395366, 0.026341, 0.337812, 0.178375, 1.649400, 
0.207459, 0.038007, 0.036445, 0.380381, 0.337708, 0.585590, 0.231240, 2.343845, 
0.139479, 0.265070, 0.287862, 0.274994, 0.032594, 0.392114, 0.193248, 1.803453, 
0.021274, 0.306436, 0.198094, 0.200618, 0.273578, 0.610353, 0.239227, 2.369099, 
0.149531, 0.230567, 0.113022, 0.228897, 0.277984, 0.572325, 0.226179, 2.337636, 
0.224389, 0.171010, 0.239260, 0.194509, 0.170833, 0.478458, 0.201933, 2.153472, 
0.150761, 0.034239, 0.184681, 0.331555, 0.298765, 0.582001, 0.224038, 2.403172, 
0.184012, 0.155489, 0.301762, 0.212790, 0.145946, 0.471756, 0.201259, 2.127390, 
0.388620, 0.067341, 0.158941, 0.363029, 0.022069, 0.302444, 0.174510, 1.483261, 
0.239918, 0.453183, 0.009083, 0.040138, 0.257678, 0.543689, 0.234371, 2.133750, 
0.447683, 0.262120, 0.082461, 0.109824, 0.097911, 0.362097, 0.188800, 1.686955, 
0.274373, 0.238095, 0.189269, 0.184992, 0.113271, 0.419675, 0.192726, 1.951341, 
0.104950, 0.067797, 0.324525, 0.452140, 0.050588, 0.401756, 0.189157, 1.893434, 
0.147094, 0.114927, 0.222705, 0.137022, 0.378252, 0.661514, 0.249009, 2.481490, 
0.029731, 0.110209, 0.075315, 0.226076, 0.558670, 0.817221, 0.303199, 2.551533, 
0.060466, 0.285301, 0.277275, 0.066222, 0.310736, 0.642476, 0.248759, 2.407451, 
0.190895, 0.049721, 0.276540, 0.294774, 0.188071, 0.493812, 0.202544, 2.222781, 
0.383430, 0.272760, 0.090741, 0.186568, 0.066501, 0.349806, 0.184422, 1.660358, 
0.376489, 0.318131, 0.145621, 0.041393, 0.118366, 0.405748, 0.197447, 1.834155, 
0.101592, 0.153929, 0.164125, 0.302694, 0.277659, 0.581161, 0.225106, 2.388037, 
0.139938, 0.281465, 0.302004, 0.179728, 0.096865, 0.449489, 0.203482, 1.994713, 
0.264920, 0.211417, 0.043865, 0.214738, 0.265060, 0.528966, 0.217658, 2.229946, 
0.060605, 0.064261, 0.033974, 0.407322, 0.433839, 0.696755, 0.263833, 2.475635, 
0.141410, 0.056375, 0.414362, 0.203604, 0.184250, 0.518071, 0.212920, 2.228400, 
0.065639, 0.026954, 0.625087, 0.213372, 0.068948, 0.459378, 0.219675, 1.892694, 
0.035984, 0.266659, 0.240810, 0.245569, 0.210977, 0.556704, 0.223469, 2.296087, 
0.202411, 0.009100, 0.235426, 0.198494, 0.354569, 0.623544, 0.237394, 2.442963, 
0.304724, 0.128291, 0.158852, 0.372150, 0.035983, 0.335404, 0.176717, 1.651255, 
0.147414, 0.413980, 0.071571, 0.165764, 0.201272, 0.518313, 0.222397, 2.134528, 
0.241733, 0.246138, 0.204957, 0.237190, 0.069982, 0.392029, 0.188374, 1.849663, 
0.018034, 0.373075, 0.115281, 0.447010, 0.046601, 0.414479, 0.203266, 1.824597, 
0.135242, 0.010470, 0.275950, 0.349439, 0.228899, 0.535508, 0.211317, 2.327819, 
0.082447, 0.108332, 0.275765, 0.268368, 0.265088, 0.584467, 0.224849, 2.405466, 
0.095002, 0.140922, 0.408521, 0.269969, 0.085586, 0.450080, 0.202496, 2.007347, 
0.391957, 0.374734, 0.057238, 0.052361, 0.123711, 0.400926, 0.199671, 1.789572, 
0.275401, 0.379872, 0.010843, 0.093280, 0.240604, 0.516471, 0.223030, 2.120213, 
0.157499, 0.167713, 0.219296, 0.325520, 0.129973, 0.453925, 0.195652, 2.097216, 
0.183511, 0.359401, 0.094766, 0.052077, 0.310245, 0.601731, 0.242165, 2.304752, 
0.241098, 0.089798, 0.284075, 0.119357, 0.265672, 0.554116, 0.220257, 2.317824, 
0.275459, 0.321181, 0.097224, 0.210073, 0.096062, 0.400347, 0.192516, 1.853080, 
0.201810, 0.196130, 0.055287, 0.279538, 0.267235, 0.543009, 0.219224, 2.278075, 
0.255774, 0.070704, 0.202070, 0.270870, 0.200582, 0.484329, 0.201058, 2.192046, 
0.359450, 0.278088, 0.237323, 0.070607, 0.054532, 0.363308, 0.190502, 1.678244, 
0.189922, 0.147968, 0.239647, 0.244502, 0.177961, 0.489151, 0.202856, 2.196387, 
0.205925, 0.241374, 0.316672, 0.186646, 0.049383, 0.395227, 0.193580, 1.816437, 
0.383683, 0.044675, 0.330147, 0.025445, 0.216050, 0.486960, 0.211611, 2.095161, 
0.294643, 0.133613, 0.267844, 0.010633, 0.293267, 0.568861, 0.228161, 2.302156, 
0.142735, 0.188016, 0.017600, 0.279843, 0.371805, 0.637138, 0.247407, 2.399030, 
0.120699, 0.168668, 0.176110, 0.309642, 0.224881, 0.535714, 0.213490, 2.305090, 
0.232919, 0.238639, 0.089517, 0.213178, 0.225748, 0.509987, 0.211570, 2.204407, 
0.282205, 0.072657, 0.116215, 0.281767, 0.247156, 0.507896, 0.208450, 2.227371, 
0.156562, 0.236470, 0.267483, 0.086391, 0.253095, 0.570037, 0.227021, 2.318894, 
0.282214, 0.154981, 0.202883, 0.182800, 0.177122, 0.466744, 0.199634, 2.119602, 
0.113503, 0.291147, 0.337305, 0.133046, 0.124999, 0.483596, 0.212411, 2.071439, 
0.218525, 0.242866, 0.290670, 0.036307, 0.211632, 0.526664, 0.218730, 2.208497, 
0.177423, 0.308571, 0.091749, 0.280882, 0.141375, 0.455580, 0.201611, 2.043436, 
0.294396, 0.217833, 0.202623, 0.084469, 0.200678, 0.489628, 0.208089, 2.143444, 
0.202934, 0.382411, 0.197136, 0.171892, 0.045626, 0.389489, 0.196781, 1.757731, 
0.141518, 0.378404, 0.159133, 0.290227, 0.030718, 0.383480, 0.195273, 1.740534, 
0.236043, 0.330728, 0.265313, 0.120880, 0.047036, 0.388590, 0.196081, 1.759423, 
0.220479, 0.207257, 0.178097, 0.164494, 0.229673, 0.524230, 0.213377, 2.252495, 
0.124519, 0.051041, 0.288562, 0.213236, 0.322642, 0.621772, 0.235122, 2.459024, 
0.029247, 0.178012, 0.201913, 0.299962, 0.290866, 0.612978, 0.234268, 2.430456, 
0.013889, 0.051763, 0.309368, 0.312684, 0.312296, 0.636875, 0.238424, 2.488318, 
0.197286, 0.274991, 0.081025, 0.323249, 0.123450, 0.432428, 0.195565, 1.988226, 
0.106515, 0.172608, 0.063354, 0.366474, 0.291049, 0.580349, 0.227960, 2.354573, 
0.116726, 0.364722, 0.261185, 0.016564, 0.240804, 0.577392, 0.236271, 2.259239, 
0.211106, 0.121567, 0.246576, 0.114851, 0.305900, 0.591772, 0.229923, 2.384156, 
0.237447, 0.180640, 0.123634, 0.437310, 0.020969, 0.335577, 0.178061, 1.639763, 
0.330982, 0.358673, 0.042848, 0.119070, 0.148426, 0.430258, 0.202152, 1.912711, 
0.183873, 0.284708, 0.042433, 0.255755, 0.233231, 0.523635, 0.217172, 2.210395, 
0.202777, 0.014621, 0.061946, 0.276954, 0.443701, 0.677232, 0.259097, 2.445543, 
0.216302, 0.217578, 0.210918, 0.127857, 0.227344, 0.528099, 0.215142, 2.251998, 
0.299320, 0.090681, 0.190114, 0.110936, 0.308949, 0.567706, 0.225642, 2.322725, 
0.061770, 0.244230, 0.306973, 0.157766, 0.229261, 0.573690, 0.228179, 2.323133, 
0.353312, 0.134213, 0.241576, 0.011041, 0.259859, 0.526160, 0.218792, 2.205572, 
0.017354, 0.359044, 0.321541, 0.096086, 0.205976, 0.574136, 0.236549, 2.242821, 
0.117371, 0.350244, 0.209675, 0.197171, 0.125539, 0.472173, 0.208844, 2.052117, 
0.206926, 0.139287, 0.068260, 0.128608, 0.456920, 0.699017, 0.267091, 2.453904, 
0.018264, 0.239380, 0.320779, 0.121788, 0.299788, 0.642897, 0.246952, 2.426776, 
0.141068, 0.197877, 0.202576, 0.089503, 0.368976, 0.659345, 0.250662, 2.456476, 
0.108865, 0.090695, 0.191961, 0.499911, 0.108567, 0.435122, 0.191573, 2.043721, 
0.243361, 0.205483, 0.185678, 0.121847, 0.243631, 0.532454, 0.216321, 2.259853, 
0.040577, 0.382064, 0.320808, 0.239993, 0.016558, 0.411608, 0.208523, 1.764830, 
0.213111, 0.208168, 0.069932, 0.243454, 0.265336, 0.542127, 0.219085, 2.275493, 
0.006939, 0.336070, 0.231020, 0.320712, 0.105260, 0.477649, 0.211634, 2.050939, 
0.232977, 0.132535, 0.381373, 0.011709, 0.241406, 0.551144, 0.224858, 2.257171, 
0.285891, 0.073249, 0.243712, 0.029939, 0.367209, 0.624777, 0.242887, 2.392788, 
0.293833, 0.020385, 0.289043, 0.204040, 0.192699, 0.477135, 0.201865, 2.147644, 
0.370720, 0.303075, 0.110428, 0.175653, 0.040124, 0.335036, 0.183872, 1.584994, 
0.139553, 0.090777, 0.450434, 0.275742, 0.043495, 0.407063, 0.197635, 1.839064, 
0.352164, 0.226008, 0.018037, 0.212185, 0.191606, 0.448235, 0.201215, 2.010953, 
0.264099, 0.010173, 0.573708, 0.122659, 0.029361, 0.380084, 0.206703, 1.627863, 
0.111292, 0.393153, 0.099598, 0.389086, 0.006872, 0.362830, 0.194524, 1.641085, 
0.159558, 0.521090, 0.050914, 0.036222, 0.232216, 0.548627, 0.238968, 2.113369, 
0.174926, 0.239641, 0.279073, 0.241880, 0.064480, 0.408988, 0.193210, 1.891148, 
0.035035, 0.057382, 0.182950, 0.427187, 0.297446, 0.604754, 0.230105, 2.438689, 
0.208975, 0.341964, 0.087611, 0.227787, 0.133663, 0.445356, 0.201532, 1.993514, 
0.288300, 0.376942, 0.139782, 0.179955, 0.015021, 0.339598, 0.188535, 1.569991, 
0.112554, 0.211744, 0.301007, 0.186069, 0.188625, 0.526147, 0.214908, 2.245366, 
0.315011, 0.265755, 0.117278, 0.019344, 0.282612, 0.548145, 0.226392, 2.228630, 
0.210019, 0.202876, 0.218984, 0.207283, 0.160838, 0.472908, 0.201208, 2.133649, 
0.276611, 0.221827, 0.191198, 0.105435, 0.204930, 0.495509, 0.208742, 2.164914, 
0.123996, 0.328862, 0.196629, 0.202516, 0.147996, 0.486397, 0.209903, 2.109536, 
0.403827, 0.095862, 0.127367, 0.071863, 0.301081, 0.533581, 0.222233, 2.204801, 
0.199932, 0.346038, 0.200638, 0.179558, 0.073834, 0.411229, 0.197305, 1.863255, 
0.337504, 0.093622, 0.351620, 0.100993, 0.116262, 0.418406, 0.196478, 1.907619, 
0.204992, 0.242270, 0.246453, 0.139383, 0.166902, 0.485824, 0.206686, 2.139595, 
0.205129, 0.202446, 0.171576, 0.076905, 0.343943, 0.622424, 0.241270, 2.399075, 
0.074690, 0.242799, 0.347952, 0.312278, 0.022281, 0.401504, 0.197827, 1.809181, 
0.069668, 0.259622, 0.127937, 0.206147, 0.336626, 0.641471, 0.246505, 2.425391, 
0.306694, 0.245720, 0.053154, 0.054058, 0.340375, 0.588682, 0.238159, 2.288728, 
0.248807, 0.052110, 0.193869, 0.191419, 0.313795, 0.578642, 0.225937, 2.368108, 
0.265847, 0.012128, 0.155916, 0.262038, 0.304071, 0.558961, 0.221156, 2.330309, 
0.547770, 0.020828, 0.062446, 0.235514, 0.133442, 0.349893, 0.189533, 1.616043, 
0.001963, 0.246790, 0.323671, 0.321034, 0.106542, 0.483821, 0.210391, 2.092394, 
0.292223, 0.320568, 0.269118, 0.017966, 0.100125, 0.422303, 0.202522, 1.869933, 
0.134753, 0.319215, 0.339191, 0.187046, 0.019795, 0.393323, 0.200474, 1.744480, 
0.313733, 0.270963, 0.037836, 0.038488, 0.338980, 0.586367, 0.239133, 2.269730, 
0.225298, 0.323483, 0.004334, 0.380962, 0.065923, 0.372908, 0.189713, 1.735825, 
0.258919, 0.308158, 0.071570, 0.307299, 0.054055, 0.363674, 0.186101, 1.719895, 
0.164778, 0.291318, 0.288773, 0.065566, 0.189565, 0.522186, 0.218992, 2.185405, 
0.320068, 0.324778, 0.116280, 0.233611, 0.005263, 0.317867, 0.182356, 1.504013, 
0.221283, 0.027401, 0.327512, 0.207757, 0.216047, 0.516188, 0.209724, 2.253380, 
0.381287, 0.193500, 0.154100, 0.033970, 0.237143, 0.495595, 0.212543, 2.126610, 
0.214070, 0.293559, 0.130035, 0.218774, 0.143562, 0.453996, 0.200511, 2.046753, 
0.102021, 0.279849, 0.273946, 0.148771, 0.195413, 0.536262, 0.220090, 2.238460, 
0.037226, 0.406473, 0.173511, 0.346696, 0.036094, 0.412161, 0.204731, 1.800226, 
0.375564, 0.324621, 0.021079, 0.088169, 0.190566, 0.451667, 0.207168, 1.969739, 
0.022815, 0.295052, 0.183139, 0.353019, 0.145976, 0.499439, 0.211991, 2.150279, 
0.046489, 0.377879, 0.354817, 0.201657, 0.019158, 0.416628, 0.210856, 1.769107, 
0.170437, 0.298056, 0.190139, 0.247453, 0.093915, 0.428408, 0.196590, 1.957414, 
0.318016, 0.038288, 0.101352, 0.302844, 0.239499, 0.489777, 0.205488, 2.171307, 
0.282201, 0.258879, 0.161759, 0.101746, 0.195415, 0.485830, 0.207888, 2.127256, 
0.273325, 0.085936, 0.172796, 0.294295, 0.173648, 0.455818, 0.195188, 2.111908, 
0.291144, 0.258792, 0.077332, 0.119349, 0.253383, 0.522369, 0.217761, 2.198594, 
0.191819, 0.140093, 0.208911, 0.162164, 0.297014, 0.584759, 0.227272, 2.381113, 
0.268921, 0.015095, 0.317612, 0.110864, 0.287508, 0.565127, 0.224268, 2.325461, 
0.058990, 0.051053, 0.356389, 0.165188, 0.368380, 0.681514, 0.253145, 2.519951, 
0.210769, 0.149553, 0.327457, 0.019398, 0.292824, 0.593426, 0.233687, 2.352834, 
0.137541, 0.211028, 0.281289, 0.261760, 0.108382, 0.451050, 0.198682, 2.050759, 
0.188563, 0.426834, 0.052784, 0.330516, 0.001303, 0.340297, 0.192264, 1.543174, 
0.313735, 0.054704, 0.179706, 0.190047, 0.261808, 0.520760, 0.212413, 2.246379, 
0.198123, 0.100389, 0.326630, 0.135942, 0.238916, 0.546028, 0.218115, 2.303504, 
0.175856, 0.157339, 0.230181, 0.133818, 0.302806, 0.596865, 0.231053, 2.394541, 
0.191895, 0.302057, 0.071373, 0.116712, 0.317963, 0.598800, 0.238665, 2.326276, 
0.245453, 0.210525, 0.161625, 0.217078, 0.165318, 0.463303, 0.199267, 2.106235, 
0.485748, 0.048508, 0.140590, 0.012168, 0.312986, 0.525622, 0.225965, 2.133169, 
0.094782, 0.285480, 0.257811, 0.253639, 0.108288, 0.462506, 0.204368, 2.049769, 
0.244408, 0.097441, 0.311803, 0.075470, 0.270879, 0.562045, 0.223740, 2.317179, 
0.016119, 0.189989, 0.275872, 0.213362, 0.304658, 0.637524, 0.242032, 2.453909, 
0.218850, 0.074734, 0.254306, 0.279007, 0.173104, 0.475143, 0.198818, 2.170539, 
0.257536, 0.278833, 0.120230, 0.128221, 0.215180, 0.503672, 0.212214, 2.167961, 
0.362936, 0.125800, 0.281793, 0.094983, 0.134489, 0.422830, 0.195635, 1.938463, 
0.250830, 0.359212, 0.129624, 0.080053, 0.180280, 0.483516, 0.211965, 2.075423, 
0.232197, 0.246032, 0.199036, 0.017550, 0.305185, 0.591712, 0.235013, 2.332266, 
